0.98343982	0.94636257	0.021221769	2
0.73664593	0.87655695	0.034766043	2
0.95476452	0.91968514	0.13648766	2
0.87018247	0.89708216	0.068526845	2
0.93617641	0.96951575	0.16768216	2
0.87953197	0.87459364	0.088941548	2
0.85454239	0.97908447	0.090704533	2
0.74948658	0.68951701	-0.088831568	2
0.92016942	0.87562965	-0.059600485	2
0.94836669	0.84478125	-0.13834214	2
1.0364599	0.99577672	-0.056967447	2
0.92618642	1.0485436	0.12349571	2
0.84357128	0.90373753	0.084318304	2
0.91881564	0.86237528	0.038986997	2
0.90532915	0.90874234	0.055028766	2
1.0328863	1.0176244	0.15039951	2
0.8694612	0.81188834	-0.078669315	2
0.89672368	1.0437402	0.1024787	2
0.95249768	0.87820645	0.026581347	2
0.92579679	0.88330701	0.096236467	2
0.95039111	0.88396588	-0.053362373	2
1.0007614	0.95748949	0.022642275	2
0.98177964	0.91164107	-0.034759702	2
0.93275675	0.93419955	0.089973238	2
0.869193	0.8586803	0.13213233	2
0.98873037	0.93484394	-0.11192207	2
1.0443813	0.87654295	0.051656246	3
0.92218212	0.76893185	0.0078330165	3
0.82839586	0.8261255	0.18684495	3
1.059786	0.76552799	0.18354597	3
1.058908	0.88682001	0.11858463	3
0.93513684	0.7571564	-0.06619029	3
0.90585003	0.8623462	0.14251522	3
0.9965851	0.81276184	-0.014716971	3
0.9989245	0.82583097	0.060988129	3
1.1310114	0.6093828	0.096725918	3
0.85848823	0.76596006	0.12042878	3
0.97440991	0.7166589	0.14991898	3
0.90417744	0.76419642	0.15675764	3
1.0250954	0.9065471	0.10697332	3
1.0532161	0.94260616	0.23506054	3
1.0405484	0.85328074	0.073127768	3
0.6542018	1.0867654	0.1106132	4
0.69217965	0.90201699	0.27647027	4
0.6628716	0.97389914	0.2819199	4
0.73927375	1.1485271	0.289814	4
0.50478165	0.99543975	0.12908129	4
0.64177313	0.84916317	0.094477582	4
0.51365598	1.0079414	0.2109568	4
0.75574058	0.84494369	0.28374828	4
0.80031487	0.99546138	0.14638936	4
0.65289671	0.97879404	0.28807481	4
0.88771162	1.1320692	0.39332334	4
0.79450408	1.0403299	0.15567579	4
0.69730612	0.88804823	0.27766563	4
0.82244846	0.98543557	0.29429688	4
0.78719066	0.98468549	0.27455257	4
0.76880462	0.91689813	0.32556973	4
0.72067537	0.83407925	0.19992551	4
0.73315719	0.7565299	0.12688164	4
0.80442654	1.0333917	0.1774112	4
0.85255845	0.95153879	0.34696515	4
0.58873581	1.0528483	0.051325904	4
0.4539759	0.88570588	0.21239826	4
0.7034203	0.80083427	0.26752192	4
0.5903678	1.0782275	0.16403138	4
0.72936287	0.94557163	0.28889854	4
0.5141919	0.9187138	0.31467346	4
0.68829812	1.017408	0.25684732	4
0.62039697	0.94339671	0.11271989	4
0.70154997	1.0544798	0.32422902	4
0.76491105	0.78865622	0.20385944	4
0.69803878	1.0591464	0.17003586	4
0.63344516	0.87645631	0.37706309	4
0.63548801	1.0097376	0.13509416	4
0.77846021	1.0948832	0.2757489	4
0.79271845	1.0057899	0.26065868	4
0.79611564	1.1542621	0.42942689	4
0.70321293	0.86462376	0.16441451	4
0.76762312	0.88698632	0.26806754	4
0.567771	1.0100938	0.29314158	4
0.80223631	0.95334482	0.34380308	4
0.7217062	0.96259742	0.19754152	4
0.67116301	1.1356044	0.23258325	4
0.74800944	1.1093171	0.20470176	4
0.67676636	0.92832573	0.21004139	4
0.5954926	1.1349487	0.40864693	4
0.70255588	0.87993182	0.22618498	4
0.65895702	0.79371766	0.42941134	4
0.59077246	0.95389016	0.37964826	4
0.68806649	0.94284824	0.067766933	4
0.69997609	0.90560882	0.15149871	4
0.71472869	0.8440254	0.070278581	4
0.6664305	1.0170022	0.25079156	4
0.76574956	1.0231012	0.24693676	4
0.056351636	0.0058711517	0.029133845	5
0.052348611	0.015719031	0.11240812	5
0.094048743	0.015219935	0.13017783	5
-0.0046334372	-0.089478597	0.025644419	5
-0.042629481	0.045502618	0.20077911	5
-0.062370657	-0.20070392	-0.078391538	5
-0.16010829	-0.099281676	0.13029148	5
0.042484431	0.081986389	0.16493843	5
0.072602687	0.13608233	0.34894108	5
0.12153741	-0.14458788	0.039644592	5
-0.055386704	-0.14951741	0.08015482	5
0.056424849	-0.0094450879	0.019550813	5
0.045043539	0.041213047	0.21914704	5
0.13295465	-0.13816394	0.057635444	5
-0.05981532	-0.088513751	-0.1187634	5
0.076135424	-0.054716388	0.091049038	5
-0.00076498246	-0.017484438	-0.011349841	5
-0.004167109	0.038327569	-0.090915256	5
0.069192069	0.04830162	0.099665639	5
0.078354536	-0.067832439	-0.10716921	5
0.080975411	-0.01345921	0.096896661	5
0.064640383	-0.046615064	-0.067145559	5
0.010602009	0.038462917	0.025737923	5
0.11044959	-0.068632702	-0.025245487	5
0.099147545	0.068596676	0.041554013	6
0.27111877	-0.04744387	0.012410893	6
0.15374085	0.039094331	-0.13561568	6
0.027145245	0.19944612	0.019297735	6
0.1688806	0.080484322	-0.02077076	6
0.20580653	0.036953481	0.13809134	6
0.09887714	0.15454973	-0.20298089	6
0.087494448	0.049141922	0.019960299	6
0.13553542	0.076704767	0.065319939	6
0.18570345	0.017466282	0.041031526	6
0.39746867	0.1124672	0.091649139	6
0.12810048	0.074552367	-0.17712663	6
0.060334374	0.085635576	0.031086315	6
0.11596319	0.096996885	0.056411208	6
0.17534882	0.11131188	0.061166249	6
0.081060532	0.051926204	-0.074382489	6
0.17226149	0.0063440925	-0.067872809	6
0.093269507	-0.050529024	-0.11431353	6
0.10160732	0.10066708	0.012811919	6
0.25101021	-0.12933381	-0.076445871	6
0.2141328	-0.022103378	-0.14761682	6
0.024151075	0.22552489	0.047711858	6
0.23738122	-0.12405727	-0.036221844	6
0.20915739	0.22699548	0.084364325	6
0.22818711	0.083428796	-0.023946351	6
0.1499422	0.17413086	0.032990935	6
0.099945906	-0.02746129	-0.098528278	6
0.22417601	-0.050923602	-0.14577731	6
0.12829757	0.19593039	0.085090167	6
0.33625886	0.039039374	0.047736604	6
0.1083694	0.14860035	-0.20138247	6


